Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Prime Mover,Status,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Unit Code,Effective Month,Effective Year,Current Month,Current Year,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Multiple Fuels,Ownership,Turbines,Cogenerator,Sector Name,Sector,Solid Fuel Gasification System,Pulverized Coal Technology,Fluidized Bed Technology,Subcritical Technology,Supercritical Technology,Ultrasupercritical Technology,Carbon Capture Technology,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4
17609,Southern California Edison Co,57246,Solar Photovoltaic Project #27,CA,SAN BERNARDINO,S027C,PV,TS,0.5,0.5,0.5,,2,2011,1,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57246,Solar Photovoltaic Project #27,CA,SAN BERNARDINO,S027D,PV,TS,0.5,0.5,0.5,,2,2011,1,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57247,Solar Photovoltaic Project #28,CA,SAN BERNARDINO,S028A,PV,TS,0.5,0.5,0.5,,6,2011,1,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57247,Solar Photovoltaic Project #28,CA,SAN BERNARDINO,S028B,PV,TS,0.5,0.5,0.5,,6,2011,1,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57247,Solar Photovoltaic Project #28,CA,SAN BERNARDINO,S028C,PV,TS,0.5,0.5,0.5,,6,2011,1,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57247,Solar Photovoltaic Project #28,CA,SAN BERNARDINO,S028D,PV,TS,0.5,0.5,0.5,,6,2011,1,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57247,Solar Photovoltaic Project #28,CA,SAN BERNARDINO,S028E,PV,TS,0.5,0.5,0.5,,6,2011,1,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57247,Solar Photovoltaic Project #28,CA,SAN BERNARDINO,S028F,PV,TS,0.5,0.5,0.5,,6,2011,1,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57247,Solar Photovoltaic Project #28,CA,SAN BERNARDINO,S028G,PV,TS,0.5,0.5,0.5,,6,2011,1,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57534,Solar Photovoltaic Project #32,CA,San Bernardino,S32A,PV,TS,0.5,0.5,0.5,,8,2011,1,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57534,Solar Photovoltaic Project #32,CA,San Bernardino,S32B,PV,TS,0.5,0.5,0.5,,8,2011,1,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57534,Solar Photovoltaic Project #32,CA,San Bernardino,S32C,PV,TS,0.5,0.5,0.5,,8,2011,1,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57535,Solar Photovoltaic Project #33,CA,San Bernardino,S33A,PV,TS,0.5,0.5,0.5,,8,2011,1,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57535,Solar Photovoltaic Project #33,CA,San Bernardino,S33B,PV,TS,0.5,0.5,0.5,,8,2011,1,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57540,Solar Photovoltaic Project #44,CA,Riverside,S44A,PV,TS,0.5,0.5,0.5,,11,2010,1,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57540,Solar Photovoltaic Project #44,CA,Riverside,S44B,PV,TS,0.5,0.5,0.5,,11,2010,1,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57540,Solar Photovoltaic Project #44,CA,Riverside,S44C,PV,TS,0.5,0.5,0.5,,11,2010,1,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57540,Solar Photovoltaic Project #44,CA,Riverside,S44D,PV,TS,0.5,0.5,0.5,,11,2010,1,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57540,Solar Photovoltaic Project #44,CA,Riverside,S44E,PV,TS,0.5,0.5,0.5,,11,2010,1,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57540,Solar Photovoltaic Project #44,CA,Riverside,S44F,PV,TS,0.5,0.5,0.5,,11,2010,1,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57540,Solar Photovoltaic Project #44,CA,Riverside,S44G,PV,TS,0.5,0.5,0.5,,11,2010,1,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57540,Solar Photovoltaic Project #44,CA,Riverside,S44H,PV,TS,0.5,0.5,0.5,,11,2010,1,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57540,Solar Photovoltaic Project #44,CA,Riverside,S44I,PV,TS,0.5,0.5,0.5,,11,2010,1,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57540,Solar Photovoltaic Project #44,CA,Riverside,S44J,PV,TS,0.5,0.5,0.5,,11,2010,1,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57540,Solar Photovoltaic Project #44,CA,Riverside,S44K,PV,TS,0.5,0.5,0.5,,11,2010,1,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57540,Solar Photovoltaic Project #44,CA,Riverside,S44L,PV,TS,0.5,0.5,0.5,,11,2010,1,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57540,Solar Photovoltaic Project #44,CA,Riverside,S44M,PV,TS,0.5,0.5,0.5,,11,2010,1,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57540,Solar Photovoltaic Project #44,CA,Riverside,S44N,PV,TS,0.5,0.5,0.5,,11,2010,1,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57540,Solar Photovoltaic Project #44,CA,Riverside,S44O,PV,TS,0.5,0.5,0.5,,11,2010,1,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57540,Solar Photovoltaic Project #44,CA,Riverside,S44P,PV,TS,0.5,0.5,0.5,,8,2012,1,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57544,California State University San Bernardi,CA,San Bernardino,FC01,FC,TS,1.4,1.4,1.4,,2,2012,6,2013,NG,,,,,,N,S,,Y,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57900,Solar Photovoltaic Project #48,CA,San Bernardino,S48A,PV,U,0.5,0.5,0.5,,4,2013,7,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57900,Solar Photovoltaic Project #48,CA,San Bernardino,S48B,PV,U,0.5,0.5,0.5,,4,2013,7,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57900,Solar Photovoltaic Project #48,CA,San Bernardino,S48C,PV,U,0.5,0.5,0.5,,4,2013,7,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57900,Solar Photovoltaic Project #48,CA,San Bernardino,S48D,PV,U,0.5,0.5,0.5,,4,2013,7,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57900,Solar Photovoltaic Project #48,CA,San Bernardino,S48E,PV,U,0.5,0.5,0.5,,4,2013,7,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57900,Solar Photovoltaic Project #48,CA,San Bernardino,S48F,PV,U,0.5,0.5,0.5,,4,2013,7,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57900,Solar Photovoltaic Project #48,CA,San Bernardino,S48G,PV,U,0.5,0.5,0.5,,4,2013,7,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57900,Solar Photovoltaic Project #48,CA,San Bernardino,S48H,PV,U,0.5,0.5,0.5,,4,2013,7,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57900,Solar Photovoltaic Project #48,CA,San Bernardino,S48I,PV,U,0.5,0.5,0.5,,4,2013,7,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17609,Southern California Edison Co,57900,Solar Photovoltaic Project #48,CA,San Bernardino,S48J,PV,U,0.5,0.5,0.5,,4,2013,7,2013,SUN,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
17718,Southwestern Public Service Co,3482,Jones,TX,Lubbock,4,GT,V,180.0,187.0,200.0,,5,2013,6,2013,NG,,,,,,N,S,,N,Electric Utility,1,N,,,,,,,,,,
17718,Southwestern Public Service Co,58125,Quay County,NM,Quay,1,GT,P,31.0,23.0,23.0,,6,2013,6,2013,DFO,,,,,,N,S,,N,Electric Utility,1,,,,,,,,,,,
18315,Sunflower Electric Power Corp,58255,Rubart,KS,Grant,01,IC,T,10.0,9.0,9.0,,4,2014,4,2014,NG,,,,,,N,W,,N,Electric Utility,1,N,,,,,,,,,,
18315,Sunflower Electric Power Corp,58255,Rubart,KS,Grant,02,IC,T,10.0,9.0,9.0,,4,2014,4,2014,NG,,,,,,N,W,,N,Electric Utility,1,N,,,,,,,,,,
18315,Sunflower Electric Power Corp,58255,Rubart,KS,Grant,03,IC,T,10.0,9.0,9.0,,4,2014,4,2014,NG,,,,,,N,W,,N,Electric Utility,1,N,,,,,,,,,,
18315,Sunflower Electric Power Corp,58255,Rubart,KS,Grant,04,IC,T,10.0,9.0,9.0,,4,2014,4,2014,NG,,,,,,N,W,,N,Electric Utility,1,N,,,,,,,,,,
18315,Sunflower Electric Power Corp,58255,Rubart,KS,Grant,05,IC,T,10.0,9.0,9.0,,4,2014,4,2014,NG,,,,,,N,W,,N,Electric Utility,1,N,,,,,,,,,,
18315,Sunflower Electric Power Corp,58255,Rubart,KS,Grant,06,IC,T,10.0,9.0,9.0,,4,2014,4,2014,NG,,,,,,N,W,,N,Electric Utility,1,N,,,,,,,,,,
18315,Sunflower Electric Power Corp,58255,Rubart,KS,Grant,07,IC,T,10.0,9.0,9.0,,4,2014,4,2014,NG,,,,,,N,W,,N,Electric Utility,1,N,,,,,,,,,,
18315,Sunflower Electric Power Corp,58255,Rubart,KS,Grant,08,IC,T,10.0,9.0,9.0,,4,2014,4,2014,NG,,,,,,N,W,,N,Electric Utility,1,N,,,,,,,,,,
18315,Sunflower Electric Power Corp,58255,Rubart,KS,Grant,09,IC,T,10.0,9.0,9.0,,4,2014,4,2014,NG,,,,,,N,W,,N,Electric Utility,1,N,,,,,,,,,,
18315,Sunflower Electric Power Corp,58255,Rubart,KS,Grant,10,IC,T,10.0,9.0,9.0,,4,2014,4,2014,NG,,,,,,N,W,,N,Electric Utility,1,N,,,,,,,,,,
18315,Sunflower Electric Power Corp,58255,Rubart,KS,Grant,11,IC,T,10.0,9.0,9.0,,4,2014,4,2014,NG,,,,,,N,W,,N,Electric Utility,1,N,,,,,,,,,,
18315,Sunflower Electric Power Corp,58255,Rubart,KS,Grant,12,IC,T,10.0,9.0,9.0,,4,2014,4,2014,NG,,,,,,N,W,,N,Electric Utility,1,N,,,,,,,,,,
18429,City of Tacoma  - (WA),3915,Cushman 2,WA,Mason,34,HY,V,1.8,1.8,1.8,,10,2012,3,2013,WAT,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
18429,City of Tacoma  - (WA),3915,Cushman 2,WA,Mason,35,HY,V,1.8,1.8,1.8,,12,2012,3,2013,WAT,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
18445,City of Tallahassee - (FL),688,Arvah B Hopkins,FL,Leon,GT5,GT,P,60.0,46.0,48.0,,5,2020,5,2020,NG,DFO,,,,,Y,S,,N,Electric Utility,1,N,,,,,,,,,,
18454,Tampa Electric Co,7242,Polk,FL,Polk,9,CA,P,463.0,459.0,463.0,,1,2017,1,2017,NG,,,,,,N,S,,N,Electric Utility,1,N,,,,,,,,,,
18454,Tampa Electric Co,56352,Tampa Electric Co NA 2,FL,HILLSBOROUGH,1,GT,P,180.0,149.0,177.0,,5,2019,5,2019,NG,DFO,,,,,N,S,,N,Electric Utility,1,N,,,,,,,,,,
18642,Tennessee Valley Authority,7722,Watts Bar Nuclear Plant,TN,Rhea,2,ST,U,"1,269.9","1,122.0","1,164.0",,4,1977,12,2015,NUC,,,,,,N,S,,N,Electric Utility,1,N,,,,,,,,,,
19316,Two Elk Generation Partners LP,55360,Two Elk Generating Station,WY,Campbell,GEN1,ST,U,320.0,275.0,290.0,,9,2003,12,2016,WC,SUB,,,,,N,S,,N,IPP Non-CHP,2,N,Y,,Y,,,,,,,
19539,University of Iowa,54775,University of Iowa Main Power Plant,IA,Johnson,GEN10,IC,T,2.0,2.0,2.0,,6,2014,6,2014,NG,,,,,,N,S,,N,Commercial CHP,5,N,,,,,,,,,,
19539,University of Iowa,54775,University of Iowa Main Power Plant,IA,Johnson,GEN7,IC,T,2.0,2.0,2.0,,6,2014,6,2014,NG,,,,,,N,S,,N,Commercial CHP,5,N,,,,,,,,,,
19539,University of Iowa,54775,University of Iowa Main Power Plant,IA,Johnson,GEN8,IC,T,2.0,2.0,2.0,,6,2014,6,2014,NG,,,,,,N,S,,N,Commercial CHP,5,N,,,,,,,,,,
19539,University of Iowa,54775,University of Iowa Main Power Plant,IA,Johnson,GEN9,IC,T,2.0,2.0,2.0,,6,2014,6,2014,NG,,,,,,N,S,,N,Commercial CHP,5,N,,,,,,,,,,
19541,University of North Carolina,58268,UNC-CH LFG Facility,NC,Orange,LFG1,IC,TS,1.0,1.0,1.0,,12,2012,1,2013,LFG,,,,,,N,S,,N,Commercial Non-CHP,4,N,,,,,,,,,,
19547,Hawaiian Electric Co Inc,58469,HNL Emergency Power Facility,HI,Honolulu,AP1,IC,V,2.5,2.5,2.5,,11,2013,11,2013,OBL,DFO,,,,,Y,W,,N,Electric Utility,1,N,,,,,,,,,,
19547,Hawaiian Electric Co Inc,58469,HNL Emergency Power Facility,HI,Honolulu,AP2,IC,V,2.5,2.5,2.5,,11,2013,11,2013,OBL,DFO,,,,,Y,W,,N,Electric Utility,1,N,,,,,,,,,,
19547,Hawaiian Electric Co Inc,58469,HNL Emergency Power Facility,HI,Honolulu,AP3,IC,V,2.5,2.5,2.5,,11,2013,11,2013,OBL,DFO,,,,,Y,W,,N,Electric Utility,1,N,,,,,,,,,,
19547,Hawaiian Electric Co Inc,58469,HNL Emergency Power Facility,HI,Honolulu,AP4,IC,V,2.5,2.5,2.5,,11,2013,11,2013,OBL,DFO,,,,,Y,W,,N,Electric Utility,1,N,,,,,,,,,,
19558,Homer Electric Assn Inc,55966,Nikiski Co-Generation,AK,Kenai Peninsula,ST1,CA,V,40.0,40.0,40.0,,11,2012,10,2013,WH,,,,,,N,S,,N,Electric Utility,1,N,,,,,,,,,,
19558,Homer Electric Assn Inc,57206,Soldotna,AK,Kenai Peninsula,1,GT,P,50.0,44.0,49.0,,1,2014,1,2014,NG,,,,,,N,S,,N,Electric Utility,1,N,,,,,,,,,,
19856,City of Vineland - (NJ),58235,Clayville,NJ,Cumberland,1,GT,P,73.0,63.0,63.0,,6,2015,6,2015,NG,,,,,,N,S,1,N,Electric Utility,1,N,,,,,,,,,,
19876,Virginia Electric & Power Co,55939,Warren County VA,VA,Warren,CT01,CT,T,256.0,256.0,279.0,,5,2005,12,2014,NG,DFO,,,,,N,S,,N,Electric Utility,1,N,,,,,,,,,,
19876,Virginia Electric & Power Co,55939,Warren County VA,VA,Warren,CT02,CT,T,256.0,256.0,279.0,,5,2005,12,2014,NG,DFO,,,,,N,S,,N,Electric Utility,1,N,,,,,,,,,,
19876,Virginia Electric & Power Co,55939,Warren County VA,VA,Warren,CT03,CT,T,256.0,256.0,279.0,,5,2005,12,2014,NG,DFO,,,,,N,S,,N,Electric Utility,1,N,,,,,,,,,,
19876,Virginia Electric & Power Co,55939,Warren County VA,VA,Warren,ST01,CA,T,561.0,561.0,600.0,,5,2005,12,2014,NG,,,,,,N,S,,N,Electric Utility,1,N,,,,,,,,,,
19876,Virginia Electric & Power Co,58260,Brunswick County Power Station,VA,Brunswick,CT01,CT,L,297.5,270.8,287.4,,5,2016,5,2016,NG,,,,,,N,S,,N,Electric Utility,1,N,,,,,,,,,,
19876,Virginia Electric & Power Co,58260,Brunswick County Power Station,VA,Brunswick,CT02,CT,L,297.5,270.8,287.4,,5,2016,5,2016,NG,,,,,,N,S,,N,Electric Utility,1,N,,,,,,,,,,
19876,Virginia Electric & Power Co,58260,Brunswick County Power Station,VA,Brunswick,CT03,CT,L,297.5,270.8,287.4,,5,2016,5,2016,NG,,,,,,N,S,,N,Electric Utility,1,N,,,,,,,,,,
19876,Virginia Electric & Power Co,58260,Brunswick County Power Station,VA,Brunswick,ST01,CA,L,579.7,595.3,624.6,,5,2016,5,2016,NG,,,,,,N,S,,N,Electric Utility,1,N,,,,,,,,,,
20069,City of Wamego - (KS),1328,Wamego,KS,POTTAWATOMIE,10,IC,T,3.2,2.9,3.2,,6,2013,9,2013,NG,DFO,,,,,Y,S,,N,Electric Utility,1,N,,,,,,,,,,
20159,Washington Parish Engy Ctr LLC,55486,Washington Parish Energy Center,LA,Washington,CTG1,CT,V,200.0,172.0,188.0,,6,2002,6,2015,NG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
20159,Washington Parish Engy Ctr LLC,55486,Washington Parish Energy Center,LA,Washington,CTG2,CT,V,200.0,172.0,188.0,,6,2002,6,2015,NG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
20159,Washington Parish Engy Ctr LLC,55486,Washington Parish Energy Center,LA,Washington,ST1,CA,V,255.0,215.0,235.0,,6,2002,6,2015,NG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
20323,Wellhead Services Inc,58122,Wellhead Power Delano LLC,CA,Tulare,GEN1,GT,TS,48.5,35.0,48.5,,1,2013,1,2013,NG,,,,,,N,W,1,N,IPP Non-CHP,2,N,,,,,,,,,,
20364,City of West Bend,1199,West Bend,IA,Palo Alto,5,IC,V,2.5,2.5,2.5,,5,2013,5,2013,DFO,,,,,,N,S,,N,Electric Utility,1,N,,,,,,,,,,
20421,Western Minnesota Mun Pwr Agny,58434,Red Rock Hydro Plant,IA,Marion,1,HY,L,18.2,27.5,27.5,,9,2016,9,2016,WAT,,,,,,,S,,N,Electric Utility,1,,,,,,,,,,,
20421,Western Minnesota Mun Pwr Agny,58434,Red Rock Hydro Plant,IA,Marion,2,HY,L,18.2,27.5,27.5,,9,2016,9,2016,WAT,,,,,,,S,,N,Electric Utility,1,,,,,,,,,,,
20508,MeadWestvaco Corp,50900,Covington Facility,VA,Covington,GEN7,ST,U,82.4,81.0,82.4,,10,2013,10,2013,WDS,BLQ,NG,,,,Y,S,,Y,Industrial CHP,7,Y,,,,,,,,,,
20847,Wisconsin Electric Power Co,58124,Rothschild Biomass Cogen Facility,WI,Marathon,1,ST,V,57.0,50.0,50.0,,9,2013,9,2013,WDS,NG,,,,,N,S,1,N,IPP Non-CHP,2,N,,,,,,,,,,
23955,University of Massachusetts Medical,50087,Univ of Massachusetts Medical Center,MA,Worcester,GEN4,GT,TS,7.5,6.0,6.5,,2,2013,2,2013,NG,DFO,,,,,Y,S,,N,Commercial CHP,5,N,,,,,,,,,,
25438,Friant Power Authority,50393,Friant Hydro Facility,CA,Fresno,RO2,HY,T,6.9,9.0,2.0,,1,2014,1,2015,WAT,,,,,,N,S,1,N,IPP Non-CHP,2,N,,,,,,,,,,
26253,Louisiana Energy & Power Authority,58478,Morgan City CC Youngs Road,LA,Saint Mary Parish,LEPA1,CC,L,84.0,79.0,84.0,,7,2015,10,2015,NG,,,,,,N,S,,N,Electric Utility,1,N,,,,,,,,,,
26616,North Slope Borough Power & Light,7484,NSB Nuiqsut Utility,AK,North Slope,PG3B,IC,TS,0.8,0.8,0.8,,4,2012,3,2013,NG,,,,,,N,S,,N,Electric Utility,1,N,,,,,,,,,,
26616,North Slope Borough Power & Light,7485,NSB Point Hope Utility,AK,North Slope,PG1A,IC,P,1.0,1.0,1.0,,12,2013,12,2013,DFO,,,,,,N,S,,N,Electric Utility,1,,,,,,,,,,,
26616,North Slope Borough Power & Light,7486,NSB Point Lay Utility,AK,North Slope,PG10,IC,V,0.6,0.6,0.6,,12,2012,5,2013,DFO,,,,,,N,S,,N,Electric Utility,1,N,,,,,,,,,,
26616,North Slope Borough Power & Light,7486,NSB Point Lay Utility,AK,North Slope,PG7,IC,V,0.6,0.6,0.6,,12,2012,5,2013,DFO,,,,,,N,S,,N,Electric Utility,1,N,,,,,,,,,,
26616,North Slope Borough Power & Light,7486,NSB Point Lay Utility,AK,North Slope,PG8,IC,V,0.6,0.6,0.6,,12,2012,5,2013,DFO,,,,,,N,S,,N,Electric Utility,1,N,,,,,,,,,,
26616,North Slope Borough Power & Light,7486,NSB Point Lay Utility,AK,North Slope,PG9,IC,V,0.6,0.6,0.6,,12,2012,5,2013,DFO,,,,,,N,S,,N,Electric Utility,1,N,,,,,,,,,,
28086,Energy Unlimited Inc,56926,Painted Hills IV Wind,CA,RIVERSIDE,1,WT,T,19.5,19.5,19.5,,6,2010,12,2013,WND,,,,,,N,W,20,N,IPP Non-CHP,2,N,,,,,,,,,,
34505,Edison Mission Energy,57515,Walnut Creek Energy Park,CA,Los Angeles,GT1,GT,V,100.0,96.0,99.0,,9,2012,1,2013,NG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
34505,Edison Mission Energy,57515,Walnut Creek Energy Park,CA,Los Angeles,GT2,GT,V,100.0,96.0,99.0,,9,2012,2,2013,NG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
34505,Edison Mission Energy,57515,Walnut Creek Energy Park,CA,Los Angeles,GT3,GT,V,100.0,96.0,99.0,,9,2012,3,2013,NG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
34505,Edison Mission Energy,57515,Walnut Creek Energy Park,CA,Los Angeles,GT4,GT,V,100.0,96.0,99.0,,9,2012,4,2013,NG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
34505,Edison Mission Energy,57515,Walnut Creek Energy Park,CA,Los Angeles,GT5,GT,V,100.0,96.0,99.0,,9,2012,5,2013,NG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
34691,Ormat Nevada Inc,58398,Heber Solar,CA,Imperial,1,PV,P,10.9,10.0,8.0,,11,2013,11,2013,SUN,,,,,,N,S,16,N,IPP Non-CHP,2,,,,,,,,,,,
34691,Ormat Nevada Inc,58533,Wild Rose Geothermal Power Plant,NV,Mineral,1,BT,V,20.0,8.8,21.6,,11,2013,11,2013,GEO,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
40192,Shady Hills Power Co LLC,55414,Shady Hills Generating Station,FL,Pasco,G401,GT,P,259.0,200.0,220.0,,6,2015,6,2015,NG,DFO,,,,,Y,W,,N,IPP Non-CHP,2,N,,,,,,,,,,
40192,Shady Hills Power Co LLC,55414,Shady Hills Generating Station,FL,Pasco,G501,GT,P,259.0,200.0,220.0,,6,2015,6,2015,NG,DFO,,,,,Y,W,,N,IPP Non-CHP,2,N,,,,,,,,,,
40215,"Cordova Electric Coop, Inc",789,Orca,AK,Valdez-Cordova,1,IC,L,1.5,1.5,1.5,,6,2010,6,2016,DFO,,,,,,N,S,,N,Electric Utility,1,N,,,,,,,,,,
40215,"Cordova Electric Coop, Inc",789,Orca,AK,Valdez-Cordova,2,IC,L,1.5,1.5,1.5,,6,2010,6,2016,DFO,,,,,,N,S,,N,Electric Utility,1,N,,,,,,,,,,
40577,"American Mun Power-Ohio, Inc",57399,Cannelton Hydroelectric Plant,KY,Hancock,CG1,HY,U,29.3,29.3,29.3,,3,2012,3,2014,WAT,,,,,,N,S,,N,Electric Utility,1,N,,,,,,,,,,
40577,"American Mun Power-Ohio, Inc",57399,Cannelton Hydroelectric Plant,KY,Hancock,CG2,HY,U,29.3,29.3,29.3,,4,2012,4,2014,WAT,,,,,,N,S,,N,Electric Utility,1,N,,,,,,,,,,
40577,"American Mun Power-Ohio, Inc",57399,Cannelton Hydroelectric Plant,KY,Hancock,CG3,HY,U,29.3,29.3,29.3,,6,2012,6,2014,WAT,,,,,,N,S,,N,Electric Utility,1,N,,,,,,,,,,
40577,"American Mun Power-Ohio, Inc",57400,Smithland Hydroelectric Plant,KY,Livingston,SG1,HY,U,25.3,25.3,25.3,,7,2012,1,2015,WAT,,,,,,N,S,,N,Electric Utility,1,N,,,,,,,,,,
40577,"American Mun Power-Ohio, Inc",57400,Smithland Hydroelectric Plant,KY,Livingston,SG2,HY,U,25.3,25.3,25.3,,9,2012,3,2015,WAT,,,,,,N,S,,N,Electric Utility,1,N,,,,,,,,,,
40577,"American Mun Power-Ohio, Inc",57400,Smithland Hydroelectric Plant,KY,Livingston,SG3,HY,U,25.3,25.3,25.3,,11,2012,4,2015,WAT,,,,,,N,S,,N,Electric Utility,1,N,,,,,,,,,,
40577,"American Mun Power-Ohio, Inc",57401,Willow Island Hydroelectric Plant,WV,Pleasants,WIG1,HY,T,22.0,22.0,22.0,,5,2012,2,2015,WAT,,,,,,N,S,,N,Electric Utility,1,N,,,,,,,,,,
40577,"American Mun Power-Ohio, Inc",57401,Willow Island Hydroelectric Plant,WV,Pleasants,WIG2,HY,T,22.0,22.0,22.0,,7,2012,3,2015,WAT,,,,,,N,S,,N,Electric Utility,1,N,,,,,,,,,,
49736,"Loring Holdings, LLC",56105,Loring Power Plant,ME,Aroostook,GTG1,CT,L,25.0,37.0,47.0,,9,2005,12,2014,NG,DFO,,,,,Y,S,,Y,IPP CHP,3,N,,,,,,,,,,
49736,"Loring Holdings, LLC",56105,Loring Power Plant,ME,Aroostook,STG1,CA,L,30.0,18.0,23.0,,9,2005,12,2014,NG,DFO,,,,,Y,S,,Y,IPP CHP,3,N,,,,,,,,,,
49745,Cash Creek Generating LLC,56107,Cash Creek,KY,Henderson,CT1,CT,P,319.5,301.5,327.0,G383,6,2011,7,2017,NG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
49745,Cash Creek Generating LLC,56107,Cash Creek,KY,Henderson,CT2,CT,P,319.5,301.5,327.0,G383,6,2011,7,2017,NG,,,,,,N,S,,N,IPP Non-CHP,2,N,,,,,,,,,,
