,Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Prime Mover,Status,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Unit Code,Operating Month,Operating Year,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Multiple Fuels,Deliver Power to Transmission Grid,Synchronized to Transmission Grid,Ownership,Turbines,Cogenerator,Sector Name,Sector,Topping or Bottoming,Duct Burners,Planned Modifications,Planned Uprates Net Summer Capacity,Planned Uprates Net Winter Capacity,Planned Uprate Month,Planned Uprate Year,Planned Derates Net Summer Capacity,Planned Derates Net Winter Capacity,Planned Derates Month,Planned Derates Year,Planned New Prime Mover,Planned Energy Source 1,Planned Repower Month,Planned Repower Year,Other Modifications,Other Modifications Month,Other Modifications Year,Planned Retirement Month,Planned Retirement Year,Solid Fuel Gasification System,Pulverized Coal Technology,Fluidized Bed Technology,Subcritical Technology,Supercritical Technology,Ultrasupercritical Technology,Carbon Capture Technology,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Transmission or Distribution System Owner,Primary Purpose (NAICS Code),Latitude,Longitude
0,7,Tate & Lyle Ingredients Americas Inc,10867,Tate & Lyle Decatur Plant Cogen,IL,Macon,GEN1,ST,OP,62.0,58.1,62.0,,1,1989,BIT,,,,,,N,Y,,S,,Y,Industrial CHP,7,T,,N,,,,,,,,,,,,,,,,,,N,,Y,,,,,NG,,,,Illinois Power Co,311,39.84919,-88.931944
1,8,Tate & Lyle Ingredients Americas Inc,50903,Sagamore Plant Cogeneration,IN,Tippecanoe,GEN1,ST,OP,7.4,7.4,7.4,,10,1984,BIT,,,,,,N,N,,S,,Y,Industrial CHP,7,B,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,NG,,,,Duke Energy Indiana Inc,311,40.4439,-86.86
2,21,AES Shady Point LLC,10671,AES Shady Point LLC,OK,Leflore,GEN1,ST,OP,175.0,160.0,160.0,,9,1990,BIT,SUB,NG,,,,N,Y,,S,,Y,IPP CHP,3,B,N,N,,,,,,,,,,,,,,,,,,N,,Y,,,,,NG,,,,OG&E Electric Services Inc,22,35.1931,-94.6458
3,21,AES Shady Point LLC,10671,AES Shady Point LLC,OK,Leflore,GEN2,ST,OP,175.0,160.0,160.0,,11,1990,BIT,SUB,NG,,,,N,Y,,S,,Y,IPP CHP,3,B,N,N,,,,,,,,,,,,,,,,,,N,,Y,,,,,NG,,,,OG&E Electric Services Inc,22,35.1931,-94.6458
4,25,GMM Holdings 1 LLC,2527,GMMGreenidge LLC,NY,Yates,4,ST,OP,112.5,107.5,106.3,,12,1953,BIT,WDS,NG,SUB,,,Y,Y,,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,N,,,,,N,Y,,Y,,,,DFO,,,,New York State Elec & Gas Corp,22,42.6789,-76.9483
8,35,AES WR Ltd Partnership,10678,AES Warrior Run Cogeneration Facility,MD,Allegany,GEN1,ST,OP,229.0,180.0,180.0,,8,1999,BIT,DFO,,,,,N,Y,,S,,Y,IPP CHP,3,T,N,N,,,,,,,,,,,,,,,,,,N,,Y,,,,,DFO,,,,FirstEnergy Co,22,39.595171,-78.745333
11,52,ACE Cogeneration Co,10002,ACE Cogeneration Facility,CA,San Bernardino,GEN1,ST,OP,108.0,101.2,101.5,,9,1990,BIT,PC,,,,,Y,Y,,J,,Y,IPP CHP,3,T,,Y,,,,,,,,,,,,,,,,11.0,2015.0,N,,Y,Y,,,,NG,,,,Southern California Edison Co,22,35.765767,-117.38358400000001
25,142,AES Beaver Valley,10676,AES Beaver Valley Partners Beaver Valley,PA,Beaver,GEN2,ST,OP,35.0,32.0,31.5,,7,1987,BIT,PC,,,,,Y,Y,,S,,Y,IPP CHP,3,T,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Duquesne Light Co,22,40.657218,-80.35392900000001
26,142,AES Beaver Valley,10676,AES Beaver Valley Partners Beaver Valley,PA,Beaver,GEN3,ST,OP,114.0,114.0,120.0,,7,1987,BIT,PC,,,,,Y,Y,,S,,Y,IPP CHP,3,B,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Duquesne Light Co,22,40.657218,-80.35392900000001
36,177,AES Hawaii Inc,10673,AES Hawaii,HI,Honolulu,GEN1,ST,OP,203.0,180.0,180.0,,5,1992,BIT,WO,TDF,DFO,SUB,OBS,Y,Y,,S,,Y,IPP CHP,3,T,N,N,,,,,,,,,,,,,N,,,,,N,,Y,,,,,DFO,,,,Hawaiian Electric Co Inc,22,21.303419,-158.106528
49,189,PowerSouth Energy Cooperative,56,Charles R Lowman,AL,Washington,1,ST,OP,66.0,80.0,80.0,,6,1969,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,DFO,,,,PowerSouth Energy Cooperative,22,31.488019,-87.910747
50,189,PowerSouth Energy Cooperative,56,Charles R Lowman,AL,Washington,2,ST,OP,236.0,235.0,235.0,,6,1978,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,DFO,,,,PowerSouth Energy Cooperative,22,31.488019,-87.910747
51,189,PowerSouth Energy Cooperative,56,Charles R Lowman,AL,Washington,3,ST,OP,236.0,235.0,235.0,,6,1980,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,DFO,,,,PowerSouth Energy Cooperative,22,31.488019,-87.910747
69,195,Alabama Power Co,3,Barry,AL,Mobile,1,ST,OP,153.1,138.0,138.0,,2,1954,BIT,WC,,,,,N,Y,,S,,N,Electric Utility,1,,N,Y,,,,,,,,,,,,,,,,12.0,2019.0,,Y,,Y,,,,NG,,,,Alabama Power Co,22,31.0069,-88.0103
70,195,Alabama Power Co,3,Barry,AL,Mobile,2,ST,OP,153.1,137.0,137.0,,7,1954,BIT,WC,,,,,N,Y,,S,,N,Electric Utility,1,,N,Y,,,,,,,,,,,,,,,,12.0,2019.0,,Y,,Y,,,,NG,,,,Alabama Power Co,22,31.0069,-88.0103
71,195,Alabama Power Co,3,Barry,AL,Mobile,3,ST,OP,272.0,249.0,249.0,,7,1959,BIT,WC,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,Y,,Y,,,,NG,,,,Alabama Power Co,22,31.0069,-88.0103
72,195,Alabama Power Co,3,Barry,AL,Mobile,4,ST,OP,403.7,362.0,362.0,,12,1969,BIT,WC,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,Y,,Y,,,,NG,,,,Alabama Power Co,22,31.0069,-88.0103
73,195,Alabama Power Co,3,Barry,AL,Mobile,5,ST,OP,788.8,726.5,726.5,,10,1971,BIT,WC,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,Y,,,Y,,,NG,,,,Alabama Power Co,22,31.0069,-88.0103
83,195,Alabama Power Co,7,Gadsden,AL,Etowah,1,ST,OP,69.0,64.0,64.0,,4,1949,BIT,NG,,,,,Y,Y,,S,,Y,Electric Utility,1,B,N,Y,,,,,,,,,,,,,,,,12.0,2014.0,N,Y,,Y,,,,NG,,,,Alabama Power Co,22,34.0128,-85.9708
84,195,Alabama Power Co,7,Gadsden,AL,Etowah,2,ST,OP,69.0,66.0,66.0,,7,1949,BIT,NG,,,,,Y,Y,,S,,Y,Electric Utility,1,B,N,Y,,,,,,,,,,,,,,,,12.0,2014.0,N,Y,,Y,,,,NG,,,,Alabama Power Co,22,34.0128,-85.9708
85,195,Alabama Power Co,8,Gorgas,AL,Walker,10,ST,OP,788.8,703.0,703.0,,10,1972,BIT,WC,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,Y,,,DFO,,,,Alabama Power Co,22,33.644344,-87.196486
86,195,Alabama Power Co,8,Gorgas,AL,Walker,6,ST,OP,125.0,103.0,103.0,,4,1951,BIT,WC,,,,,N,Y,,S,,N,Electric Utility,1,,N,Y,,,,,,,,,,,,,,,,12.0,2016.0,N,Y,,Y,,,,DFO,,,,Alabama Power Co,22,33.644344,-87.196486
87,195,Alabama Power Co,8,Gorgas,AL,Walker,7,ST,OP,125.0,104.0,104.0,,7,1952,BIT,WC,,,,,N,Y,,S,,N,Electric Utility,1,,N,Y,,,,,,,,,,,,,,,,12.0,2017.0,N,Y,,Y,,,,DFO,,,,Alabama Power Co,22,33.644344,-87.196486
88,195,Alabama Power Co,8,Gorgas,AL,Walker,8,ST,OP,187.5,161.0,161.0,,5,1956,BIT,WC,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Alabama Power Co,22,33.644344,-87.196486
89,195,Alabama Power Co,8,Gorgas,AL,Walker,9,ST,OP,190.4,170.0,170.0,,6,1958,BIT,WC,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Alabama Power Co,22,33.644344,-87.196486
90,195,Alabama Power Co,10,Greene County,AL,Greene,1,ST,OP,299.2,254.0,254.0,,6,1965,BIT,WC,,,,,N,Y,,J,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,Alabama Power Co,22,32.6017,-87.7811
91,195,Alabama Power Co,10,Greene County,AL,Greene,2,ST,OP,269.2,243.0,243.0,,7,1966,BIT,WC,,,,,N,Y,,J,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,Alabama Power Co,22,32.6017,-87.7811
136,195,Alabama Power Co,26,E C Gaston,AL,Shelby,1,ST,OP,272.0,254.0,254.0,,5,1960,BIT,WC,,,,,N,Y,,J,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Alabama Power Co,22,33.244211,-86.458056
137,195,Alabama Power Co,26,E C Gaston,AL,Shelby,2,ST,OP,272.0,256.0,256.0,,7,1960,BIT,WC,,,,,N,Y,,J,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Alabama Power Co,22,33.244211,-86.458056
138,195,Alabama Power Co,26,E C Gaston,AL,Shelby,3,ST,OP,272.0,254.0,254.0,,6,1961,BIT,WC,,,,,N,Y,,J,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Alabama Power Co,22,33.244211,-86.458056
139,195,Alabama Power Co,26,E C Gaston,AL,Shelby,5,ST,OP,952.0,842.0,842.0,,8,1974,BIT,WC,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,Y,,,DFO,,,,Alabama Power Co,22,33.244211,-86.458056
141,195,Alabama Power Co,26,E C Gaston,AL,Shelby,ST4,ST,OP,244.8,256.0,256.0,,6,1962,BIT,,,,,,N,Y,,J,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Alabama Power Co,22,33.244211,-86.458056
314,261,AGC Division of APG Inc,6705,Warrick,IN,Warrick,1,ST,OP,166.6,148.0,149.0,,4,1960,BIT,NG,,,,,Y,Y,,S,,Y,IPP CHP,3,T,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,Southern Indiana Gas & Elec Co,22,37.915,-87.3328
315,261,AGC Division of APG Inc,6705,Warrick,IN,Warrick,2,ST,OP,166.6,148.0,149.0,,1,1964,BIT,NG,,,,,Y,Y,,S,,Y,IPP CHP,3,T,N,N,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,N,Y,N,Y,,,,NG,,,,Southern Indiana Gas & Elec Co,22,37.915,-87.3328
316,261,AGC Division of APG Inc,6705,Warrick,IN,Warrick,3,ST,OP,144.0,139.0,139.0,,10,1965,BIT,NG,,,,,Y,Y,,S,,Y,IPP CHP,3,T,N,Y,9.0,10.0,6.0,2013.0,,,,,,,,,N,,,,,N,Y,,Y,,,,NG,,,,Southern Indiana Gas & Elec Co,22,37.915,-87.3328
317,261,AGC Division of APG Inc,6705,Warrick,IN,Warrick,4,ST,OP,323.0,301.0,302.5,,10,1970,BIT,NG,,,,,Y,Y,,J,,Y,IPP CHP,3,T,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,,,,Southern Indiana Gas & Elec Co,22,37.915,-87.3328
372,353,Air Products Energy Enterprises LP,10640,Stockton Cogen,CA,San Joaquin,GEN1,ST,OP,60.0,53.7,53.7,,3,1988,BIT,PC,TDF,AB,,,Y,Y,,W,1.0,Y,IPP CHP,3,T,N,Y,,,,,45.0,45.0,1.0,2014.0,,,,,Y,1.0,2014.0,,,N,,Y,Y,N,,,NG,,,,Pacific Gas & Electric Co,22,37.9119,-121.2611
427,450,The Amalgamated Sugar Co,10504,Amalgamated Sugar Twin Falls,ID,Twin Falls,1500,ST,OP,1.5,1.2,1.2,,12,1948,BIT,NG,SUB,,,,Y,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,Y,N,,,,,NG,,,,Idaho Power Co,311,42.5328,-114.4328
428,450,The Amalgamated Sugar Co,10504,Amalgamated Sugar Twin Falls,ID,Twin Falls,2500,ST,OP,2.5,2.3,2.3,,12,1948,BIT,NG,SUB,,,,Y,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,NG,,,,Idaho Power Co,311,42.5328,-114.4328
429,450,The Amalgamated Sugar Co,10504,Amalgamated Sugar Twin Falls,ID,Twin Falls,4000,ST,OP,6.2,5.0,5.0,,9,1994,BIT,SUB,,,,,N,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,Y,,,,,DFO,,,,Idaho Power Co,311,42.5328,-114.4328
492,623,Anheuser-Busch Inc,10430,Anheuser-Busch St Louis,MO,SAINT LOUIS CITY,GEN1,ST,OP,11.0,11.0,11.0,,1,1947,BIT,NG,OBG,WDS,,,Y,Y,,S,,Y,Industrial CHP,7,B,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,OBG,,,,Union Electric Co,311,38.597755,-90.21067099999999
493,623,Anheuser-Busch Inc,10430,Anheuser-Busch St Louis,MO,SAINT LOUIS CITY,GEN3,ST,OP,11.0,11.0,11.0,,1,1948,BIT,NG,OBG,WDS,,,Y,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,OBG,,,,Union Electric Co,311,38.597755,-90.21067099999999
494,623,Anheuser-Busch Inc,10430,Anheuser-Busch St Louis,MO,SAINT LOUIS CITY,GEN4,ST,OP,4.1,4.1,4.1,,1,1939,BIT,NG,OBG,WDS,,,Y,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,Y,,,,,,OBG,,,,Union Electric Co,311,38.597755,-90.21067099999999
521,733,Appalachian Power Co,3775,Clinch River,VA,Russell,1,ST,OP,237.5,230.0,235.0,,9,1958,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Appalachian Power Co,22,36.9333,-82.1997
522,733,Appalachian Power Co,3775,Clinch River,VA,Russell,2,ST,OP,237.5,230.0,235.0,,12,1958,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Appalachian Power Co,22,36.9333,-82.1997
523,733,Appalachian Power Co,3775,Clinch River,VA,Russell,3,ST,OP,237.5,230.0,235.0,,12,1961,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,Y,,,,,,,,,,,,,,,,6.0,2015.0,N,Y,,Y,,,,DFO,,,,Appalachian Power Co,22,36.9333,-82.1997
524,733,Appalachian Power Co,3776,Glen Lyn,VA,Giles,5,ST,OP,100.0,90.0,95.0,,6,1944,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,Y,,,,,,,,,,,,,,,,6.0,2015.0,N,Y,,Y,,,,DFO,,,,Appalachian Power Co,22,37.3706,-80.8633
525,733,Appalachian Power Co,3776,Glen Lyn,VA,Giles,6,ST,OP,237.5,235.0,240.0,,5,1957,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,Y,,,,,,,,,,,,,,,,6.0,2015.0,N,Y,,Y,,,,DFO,,,,Appalachian Power Co,22,37.3706,-80.8633
540,733,Appalachian Power Co,3935,John E Amos,WV,Putnam,1,ST,OP,816.3,800.0,800.0,,9,1971,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,Y,,,DFO,,,,Appalachian Power Co,22,38.4731,-81.8233
541,733,Appalachian Power Co,3935,John E Amos,WV,Putnam,2,ST,OP,816.3,800.0,800.0,,6,1972,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,Y,,,DFO,,,,Appalachian Power Co,22,38.4731,-81.8233
542,733,Appalachian Power Co,3935,John E Amos,WV,Putnam,3,ST,OP,"1,300.0","1,300.0","1,299.0",,10,1973,BIT,,,,,,N,Y,,J,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,Y,,,DFO,,,,Appalachian Power Co,22,38.4731,-81.8233
543,733,Appalachian Power Co,3936,Kanawha River,WV,Kanawha,1,ST,OP,219.6,200.0,200.0,,7,1953,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,Y,,,,,,,,,,,,,,,,12.0,2014.0,N,Y,,Y,,,,DFO,,,,Appalachian Power Co,22,38.2056,-81.4211
544,733,Appalachian Power Co,3936,Kanawha River,WV,Kanawha,2,ST,OP,219.6,200.0,200.0,,12,1953,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,Y,,,,,,,,,,,,,,,,12.0,2014.0,N,Y,,Y,,,,DFO,,,,Appalachian Power Co,22,38.2056,-81.4211
545,733,Appalachian Power Co,3938,Philip Sporn,WV,Mason,1,ST,OP,152.5,145.0,150.0,,1,1950,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,6.0,2015.0,N,Y,,Y,,,,DFO,,,,Appalachian Power Co,22,38.9669,-81.9231
546,733,Appalachian Power Co,3938,Philip Sporn,WV,Mason,2,ST,OP,152.5,145.0,150.0,,7,1950,BIT,,,,,,N,Y,,W,,N,Electric Utility,1,,N,Y,,,,,,,,,,,,,,,,12.0,2014.0,N,Y,,Y,,,,DFO,,,,Appalachian Power Co,22,38.9669,-81.9231
547,733,Appalachian Power Co,3938,Philip Sporn,WV,Mason,3,ST,OP,152.5,145.0,150.0,,8,1951,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,6.0,2015.0,N,Y,,Y,,,,DFO,,,,Appalachian Power Co,22,38.9669,-81.9231
548,733,Appalachian Power Co,3938,Philip Sporn,WV,Mason,4,ST,OP,152.5,145.0,150.0,,2,1952,BIT,,,,,,N,Y,,W,,N,Electric Utility,1,,N,Y,,,,,,,,,,,,,,,,12.0,2014.0,N,Y,,Y,,,,DFO,,,,Appalachian Power Co,22,38.9669,-81.9231
549,733,Appalachian Power Co,6264,Mountaineer,WV,Mason,1,ST,OP,"1,300.0","1,299.0","1,299.0",,9,1980,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,,Y,,,DFO,,,,Appalachian Power Co,22,38.9794,-81.9344
599,772,Archer Daniels Midland Co,10865,Archer Daniels Midland Decatur,IL,Macon,GEN2,ST,OP,31.0,31.0,31.0,,4,1987,BIT,SUB,TDF,WDS,,,N,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,N,Y,,,,,NG,,,,Illinois Power Co,311,39.870074,-88.89075600000001
600,772,Archer Daniels Midland Co,10865,Archer Daniels Midland Decatur,IL,Macon,GEN3,ST,OP,31.0,31.0,31.0,,4,1987,BIT,SUB,TDF,WDS,,,N,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,Y,,,,,NG,,,,Illinois Power Co,311,39.870074,-88.89075600000001
601,772,Archer Daniels Midland Co,10865,Archer Daniels Midland Decatur,IL,Macon,GEN4,ST,OP,31.0,31.0,31.0,,5,1987,BIT,SUB,TDF,WDS,,,N,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,Y,,,,,NG,,,,Illinois Power Co,311,39.870074,-88.89075600000001
602,772,Archer Daniels Midland Co,10865,Archer Daniels Midland Decatur,IL,Macon,GEN5,ST,OP,31.0,31.0,31.0,,12,1987,BIT,SUB,TDF,WDS,,,N,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,Y,,,,,NG,,,,Illinois Power Co,311,39.870074,-88.89075600000001
603,772,Archer Daniels Midland Co,10865,Archer Daniels Midland Decatur,IL,Macon,GEN6,ST,OP,31.0,31.0,31.0,,9,1994,BIT,SUB,TDF,WDS,,,N,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,Y,,,,,NG,,,,Illinois Power Co,311,39.870074,-88.89075600000001
604,772,Archer Daniels Midland Co,10865,Archer Daniels Midland Decatur,IL,Macon,GEN7,ST,OP,75.0,75.0,75.0,,4,1997,BIT,SUB,TDF,WDS,,,N,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,Y,,,,,NG,,,,Illinois Power Co,311,39.870074,-88.89075600000001
605,772,Archer Daniels Midland Co,10865,Archer Daniels Midland Decatur,IL,Macon,GEN8,ST,OP,105.0,105.0,105.0,,4,2005,BIT,SUB,TDF,WDS,,,N,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,,Y,,,,,NG,,,,Illinois Power Co,311,39.870074,-88.89075600000001
606,772,Archer Daniels Midland Co,10866,Archer Daniels Midland Peoria,IL,Peoria,GEN1,ST,OP,1.5,1.5,1.5,,1,1934,BIT,NG,,,,,Y,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,N,,Y,,,,NG,,,,Central Illinois Light Co,311,40.677188,-89.604911
607,772,Archer Daniels Midland Co,10866,Archer Daniels Midland Peoria,IL,Peoria,GEN2,ST,OP,1.5,1.5,1.5,,1,1934,BIT,NG,,,,,Y,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,N,,Y,,,,NG,,,,Central Illinois Light Co,311,40.677188,-89.604911
608,772,Archer Daniels Midland Co,10866,Archer Daniels Midland Peoria,IL,Peoria,GEN3,ST,OP,4.0,4.0,4.0,,1,1954,BIT,NG,,,,,Y,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,N,,Y,,,,NG,,,,Central Illinois Light Co,311,40.677188,-89.604911
609,772,Archer Daniels Midland Co,10866,Archer Daniels Midland Peoria,IL,Peoria,GEN4,ST,OP,4.0,4.0,4.0,,1,1985,BIT,NG,,,,,Y,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,N,,Y,,,,NG,,,,Central Illinois Light Co,311,40.677188,-89.604911
610,772,Archer Daniels Midland Co,10866,Archer Daniels Midland Peoria,IL,Peoria,GEN5,ST,OP,4.0,4.0,4.0,,1,1985,BIT,NG,,,,,Y,Y,,S,,Y,Industrial CHP,7,T,N,N,,,,,,,,,,,,,,,,,,N,N,,Y,,,,NG,,,,Central Illinois Light Co,311,40.677188,-89.604911
1030,1692,Big Rivers Electric Corp,1381,Kenneth C Coleman,KY,Hancock,1,ST,OP,205.0,150.0,150.0,,9,1969,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,PG,,,Big Rivers Electric Corp,22,37.9631,-86.7911
1031,1692,Big Rivers Electric Corp,1381,Kenneth C Coleman,KY,Hancock,2,ST,OP,205.0,138.0,138.0,,7,1970,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,PG,,,Big Rivers Electric Corp,22,37.9631,-86.7911
1032,1692,Big Rivers Electric Corp,1381,Kenneth C Coleman,KY,Hancock,3,ST,OP,192.0,155.0,155.0,,12,1971,BIT,,,,,,N,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,PG,,,Big Rivers Electric Corp,22,37.9631,-86.7911
1033,1692,Big Rivers Electric Corp,1382,HMP&L Station Two Henderson,KY,Henderson,1,ST,OP,200.0,153.0,153.0,,6,1973,BIT,PC,,,,,Y,Y,,W,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Big Rivers Electric Corp,22,37.6469,-87.5028
1034,1692,Big Rivers Electric Corp,1382,HMP&L Station Two Henderson,KY,Henderson,2,ST,OP,205.0,159.0,159.0,,4,1974,BIT,PC,,,,,Y,Y,,W,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Big Rivers Electric Corp,22,37.6469,-87.5028
1035,1692,Big Rivers Electric Corp,1383,Robert A Reid,KY,Webster,1,ST,OP,96.0,65.0,65.0,,1,1966,BIT,NG,,,,,Y,Y,,S,,N,Electric Utility,1,,,N,,,,,,,,,,,,,,,,,,,Y,,Y,,,,DFO,,,,Big Rivers Electric Corp,22,37.6461,-87.5019
1037,1692,Big Rivers Electric Corp,6639,R D Green,KY,Webster,1,ST,OP,293.0,231.0,231.0,,12,1979,BIT,PC,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Big Rivers Electric Corp,22,37.6461,-87.5
1038,1692,Big Rivers Electric Corp,6639,R D Green,KY,Webster,2,ST,OP,293.0,223.0,223.0,,1,1981,BIT,PC,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Big Rivers Electric Corp,22,37.6461,-87.5
1039,1692,Big Rivers Electric Corp,6823,D B Wilson,KY,Ohio,1,ST,OP,566.1,417.0,417.0,,9,1984,BIT,PC,,,,,Y,Y,,S,,N,Electric Utility,1,,N,N,,,,,,,,,,,,,,,,,,,Y,,Y,,,,DFO,,,,Big Rivers Electric Corp,22,37.4497,-87.0806
1040,1735,Birchwood Power Partners LP,54304,Birchwood Power,VA,King George,1,ST,OP,258.3,243.5,247.4,,11,1996,BIT,DFO,,,,,N,Y,,J,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,DFO,,,,Virginia Electric & Power Co,22,38.2667,-77.3147
1044,1746,Black River Generation LLC,10464,Black River Generation,NY,Jefferson,GEN1,ST,OA,55.5,55.0,56.0,,6,1989,BIT,PC,WDS,WC,TDF,DFO,Y,Y,,W,,N,Electric Utility,1,,,Y,,,,,,,,,,WDS,4.0,2013.0,N,,,,,N,,Y,,,,,DFO,JF,,,National Grid,22,44.03647,-75.77204
1099,1951,White Pine Electric Power LLC,10148,White Pine Electric Power,MI,Ontonagon,GEN1,ST,OP,20.0,18.0,18.0,,12,1954,BIT,NG,,,,,Y,Y,,S,,N,IPP Non-CHP,2,,N,N,,,,,,,,,,,,,,,,,,N,Y,,Y,,,,NG,BIT,,,American Transmission Co,22,46.7644,-89.5669
