,Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Prime Mover,Status,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Unit Code,Operating Month,Operating Year,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Multiple Fuels,Deliver Power to Transmission Grid,Synchronized to Transmission Grid,Ownership,Turbines,Cogenerator,Sector Name,Sector,Topping or Bottoming,Duct Burners,Planned Modifications,Planned Uprates Net Summer Capacity,Planned Uprates Net Winter Capacity,Planned Uprate Month,Planned Uprate Year,Planned Derates Net Summer Capacity,Planned Derates Net Winter Capacity,Planned Derates Month,Planned Derates Year,Planned New Prime Mover,Planned Energy Source 1,Planned Repower Month,Planned Repower Year,Other Modifications,Other Modifications Month,Other Modifications Year,Planned Retirement Month,Planned Retirement Year,Solid Fuel Gasification System,Pulverized Coal Technology,Fluidized Bed Technology,Subcritical Technology,Supercritical Technology,Ultrasupercritical Technology,Carbon Capture Technology,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Transmission or Distribution System Owner,Primary Purpose (NAICS Code),Latitude,Longitude
18078,57081,"Washington Gas Energy Services, Inc.",58240,Kit Carson,NM,Taos,PV_KC,PV,OP,1.3,1.3,1.3,,6,2012,SUN,,,,,,N,Y,,S,3.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kit Carson Electric Coop, Inc",22,36.966667,-105.438056
18079,57081,"Washington Gas Energy Services, Inc.",58241,Rock Hall,MD,Kent,RCKHL,PV,OP,1.0,1.0,1.0,,12,2012,SUN,,,,,,N,Y,,S,2.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Delmarva Power,22,39.15,-76.23
18080,57081,"Washington Gas Energy Services, Inc.",58243,Kent County - Worton Complex,MD,Kent,WRTN,PV,OP,1.0,1.0,1.0,,7,2012,SUN,,,,,,N,Y,,S,2.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,"Choptank Electric Coop, Inc",22,39.280833,-76.09083299999999
18082,57083,Kingman Energy Corp,57775,Kingman 1,AZ,Mohave,PV,PV,OP,0.5,0.5,0.5,,9,2011,SUN,,,,,,N,Y,,W,1.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,N,,,,,N,,,,,,,,,,,"UNS Electric, Inc",22,35.164722,-114.060833
18093,57087,RE Dillard LLC,57777,RE Dillard 1,CA,Sacramento,DL1,PV,OP,3.0,3.0,3.0,,1,2012,SUN,,,,,,N,Y,Y,S,6.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Sacramento Municipal Util Dist,22,38.468610999999996,-121.181944
18094,57087,RE Dillard LLC,57779,RE Dillard 2,CA,Sacramento,DIL2,PV,OP,3.0,3.0,3.0,,1,2012,SUN,,,,,,N,Y,,S,6.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Sacramento Municipal Util Dist,22,38.466111,-121.177778
18095,57087,RE Dillard LLC,57781,RE Dillard 3,CA,Sacramento,DIL3,PV,OP,3.0,3.0,3.0,,1,2012,SUN,,,,,,N,Y,,S,6.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Sacramento Municipal Util Dist,22,38.461944,-121.180278
18096,57087,RE Dillard LLC,57806,RE Dillard 4,CA,Sacremento,DIL4,PV,OP,0.4,0.4,0.4,,1,2012,SUN,,,,,,N,Y,,S,,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Sacramento Municipal Util Dist,22,38.461944,-121.180278
18097,57090,RE Kammerer LLC,57778,RE Kammerer 1,CA,Sacramento,KAM1,PV,OP,5.0,5.0,5.0,,1,2012,SUN,,,,,,N,Y,,S,,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Sacramento Municipal Util Dist,22,38.365053,-121.381101
18098,57090,RE Kammerer LLC,57780,RE Kammerer 2,CA,Sacramento,KAM2,PV,OP,5.0,5.0,5.0,,2,2012,SUN,,,,,,N,Y,,S,10.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Sacramento Municipal Util Dist,22,38.365053,-121.381101
18099,57090,RE Kammerer LLC,57782,RE Kammerer 3,CA,Sacramento,KAM3,PV,OP,5.0,5.0,5.0,,2,2012,SUN,,,,,,N,Y,,S,10.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Sacramento Municipal Util Dist,22,38.365053,-121.381101
18100,57093,RE Bruceville LLC,57783,RE Bruceville 1,CA,Sacramento,BRU1,PV,OP,5.0,5.0,5.0,,1,2012,SUN,,,,,,N,Y,,S,10.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Sacramento Municipal Util Dist,22,38.3475,-121.412777
18101,57093,RE Bruceville LLC,57784,RE Bruceville 2,CA,Sacramento,BRU2,PV,OP,5.0,5.0,5.0,,2,2012,SUN,,,,,,N,Y,,S,10.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Sacramento Municipal Util Dist,22,38.3475,-121.412777
18102,57093,RE Bruceville LLC,57785,RE Bruceville 3,CA,Sacramento,BRU3,PV,OP,5.0,5.0,5.0,,2,2012,SUN,,,,,,N,Y,,S,10.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Sacramento Municipal Util Dist,22,38.3475,-121.412777
18110,57104,Golden Springs Development Company LLC,57796,Golden Springs Building C-1,CA,Los Angeles,1,PV,OP,1.2,1.2,1.2,,2,2012,SUN,,,,,,N,Y,,S,3.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Golden Springs Development Company LLC,22,33.914167,-118.053611
18111,57104,Golden Springs Development Company LLC,57797,Golden Springs Building D,CA,Los Angeles,1,PV,OP,1.3,1.3,1.3,,3,2012,SUN,,,,,,N,Y,,S,3.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Golden Springs Development Company LLC,22,33.911944,-118.052222
18115,57107,RE Bagdad Solar 1 LLC,57790,RE Bagdad Solar I LLC,AZ,Yavapai,1,PV,OP,16.6,16.6,16.6,,12,2011,SUN,,,,,,N,Y,,S,30.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,Arizona Public Service Co,22,34.585833,-113.177222
18119,57112,RE Ajo 1 LLC,57795,RE Ajo 1 LLC,AZ,Pima,1,PV,OP,4.5,4.5,4.5,,8,2011,SUN,,,,,,N,Y,,S,9.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,Arizona Public Service Co,22,32.367013,-112.831401
18120,57113,"ISH Solar Central, LLC",57799,"ISH Solar Central, LLC",NJ,Monmouth,1,PV,OP,1.4,1.4,1.4,,10,2011,SUN,,,,,,N,Y,,S,3.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,N,,,,,N,,,,,,,,,,,Jersey Central Power & Lt Co,22,39.888826,-74.20960600000001
18121,57114,RE McKenzie LLC,57816,RE McKenzie 1,CA,Sacramento,MCK1,PV,OP,5.0,5.0,5.0,,11,2012,SUN,,,,,,N,Y,,S,10.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Sacramento Municipal Util Dist,22,38.302594,-121.295819
18122,57114,RE McKenzie LLC,57817,RE McKenzie 2,CA,Sacramento,MCK2,PV,OP,5.0,5.0,5.0,,11,2012,SUN,,,,,,N,Y,,S,10.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Sacramento Municipal Util Dist,22,38.302594,-121.295819
18123,57114,RE McKenzie LLC,57818,RE McKenzie 3,CA,Sacramento,MCK3,PV,OP,5.0,5.0,5.0,,11,2012,SUN,,,,,,N,Y,,S,10.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Sacramento Municipal Util Dist,22,38.302594,-121.295819
18124,57114,RE McKenzie LLC,57819,RE McKenzie 4,CA,Sacramento,MCK4,PV,OP,5.0,5.0,5.0,,11,2012,SUN,,,,,,N,Y,,S,10.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Sacramento Municipal Util Dist,22,38.302594,-121.295819
18125,57114,RE McKenzie LLC,57820,RE McKenzie 5,CA,Sacramento,MCK5,PV,OP,5.0,5.0,5.0,,11,2012,SUN,,,,,,N,Y,,S,10.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Sacramento Municipal Util Dist,22,38.302594,-121.295819
18126,57114,RE McKenzie LLC,57821,RE McKenzie 6,CA,Sacramento,MCK6,PV,OP,5.0,5.0,5.0,,11,2012,SUN,,,,,,N,Y,,S,10.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Sacramento Municipal Util Dist,22,38.302594,-121.295819
18132,57124,Nautilus Solar WPU LLC,57805,William Paterson University,NJ,Passaic,WPU1,PV,OP,1.4,1.4,1.4,,10,2010,SUN,,,,,,N,Y,,S,7.0,N,Commercial Non-CHP,4,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSEG Power LLC,611,40.952084,-74.195502
18147,57130,Janssen Pharmaceutical Co,57815,Titusville Solar,NJ,Mercer,PV1,PV,OP,4.1,4.1,4.1,,9,2010,SUN,,,,,,N,Y,,W,8.0,N,Commercial Non-CHP,4,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Service Elec & Gas Co,541,40.293056,-74.854444
18165,57147,Tioga Solar Dinuba,57827,Dinuba Wastewater Treatment Plant,CA,Tulare,DSPV,PV,OP,1.0,1.0,1.0,,10,2011,SUN,,,,,,N,Y,,W,2.0,N,Commercial Non-CHP,4,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tioga Solar Dinuba,22132,36.538056,-119.42638799999999
18174,57154,Heliocentric LLC,57831,Heliocentric,CA,Los Angeles,1,PV,OP,1.5,1.3,1.5,,3,2012,SUN,,,,,,N,Y,,S,3.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Southern California Edison Co,22,34.654340000000005,-117.97100400000001
18184,57159,L-8 Solar Project LLC,57836,L-8 Solar Project,CA,Los Angeles,TSM,PV,OP,1.5,1.3,1.5,,5,2012,SUN,,,,,,N,Y,,S,3.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Southern California Edison Co,22,34.654346999999994,-117.97310300000001
18191,57167,ISH Solar Hospitals LLC,57840,ISH Solar Hospital SDMC,CA,San Diego,1,PV,OP,1.1,1.1,1.1,,12,2011,SUN,,,,,,N,Y,,S,2.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,San Diego Gas & Electric Co,22,32.791667,-117.095277
18192,57167,ISH Solar Hospitals LLC,57841,ISH Solar Hospital Downey,CA,Los Angeles,1,PV,OP,1.1,1.1,1.1,,9,2011,SUN,,,,,,N,Y,,S,2.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Southern California Edison Co,22,33.921667,-118.124444
18207,57177,SEAI Elk Grove LLC,57849,Green Acres Solar Facility 1,CA,Sacramento,GASF1,PV,OP,3.0,3.0,3.0,,9,2012,SUN,,,,,,N,Y,,W,3.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Sacramento Municipal Util Dist,22,38.282021,-121.464676
18208,57177,SEAI Elk Grove LLC,57850,Green Acres Solar Facility 2,CA,Sacramento,GASF2,PV,OP,1.0,1.0,1.0,,9,2012,SUN,,,,,,N,Y,,W,1.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sacramento Municipal Util Dist,22,38.283570000000005,-121.46126399999999
18219,57194,City of Industry,57860,Industry MetroLink PV 1,CA,Los Angeles,1,PV,OP,1.5,1.5,1.5,,4,2012,SUN,,,,,,N,Y,,S,,N,Electric Utility,1,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Southern California Edison Co,22,34.008661,-117.845603
18239,57213,Castle Rock Cooling,57870,Castle Rock Vineyards,CA,Tulare,SOLAR,PV,OP,1.0,1.0,1.0,,9,2010,SUN,,,,,,N,Y,,S,2.0,N,Commercial Non-CHP,4,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Southern California Edison Co,493,35.801111,-119.110556
18248,57219,Siete Solar LLC,57883,Queen Creek Solar Farm,AZ,Maricopa,GEN1,PV,OP,19.0,18.6,18.6,,10,2012,SUN,,,,,,N,Y,,S,,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Salt River Project,22,33.2675,-111.612222
18330,57262,Kern County Water Agency,57895,Improvement Dst No. 4,CA,Kern,ID4,PV,OP,1.1,1.1,1.1,,1,2009,SUN,,,,,,N,N,,S,5.0,N,Commercial Non-CHP,4,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Kern County Water Agency,22131,35.402778000000005,-119.03861100000002
18338,57273,SS San Antonio West LLC,57904,San Antonio West Solar Rooftop,CA,Riverside,CHNO,PV,OP,1.5,1.5,1.5,,8,2012,SUN,,,,,,N,N,,S,3.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Southern California Edison Co,22,33.965617,-117.65905900000001
18383,57308,Amonix UASTP Solar Generation 1 LLC,57930,Amonix UASTP Solar Power Station,AZ,Pima,UAST,PV,OP,1.9,1.9,1.9,,4,2011,SUN,,,,,,N,Y,Y,S,36.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tucson Electric Power Co,22,32.108146999999995,-110.82466200000002
18384,57309,Holyoke Solar LLC,57931,Holyoke Solar Cooperative at Mueller,MA,Hampden,PV1,PV,OP,2.7,2.7,2.7,,12,2011,SUN,,,,,,N,Y,,S,6.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,N,,,,,,,,,,,,,,,,City of Holyoke Gas and Electric Dept.,22,42.190909000000005,-72.68242099999999
18386,57311,Constellation Solar Federal LLC,58029,Constellation New Energy Inc,NJ,Burlington,PV1,PV,OP,3.9,3.9,3.9,,12,2011,SUN,,,,,,N,Y,,S,18.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City of Holyoke Gas and Electric Dept.,22,39.928889,-74.818056
18387,57312,ACE - Sacramento Solar LLC,57933,Campbell Soup Solar Facility,CA,Sacramento,CSSF,PV,OP,1.9,1.9,1.9,,7,2012,SUN,,,,,,N,N,,S,4.0,N,Industrial Non-CHP,6,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Sacramento Municipal Util Dist,311,38.516389000000004,-121.47528
18388,57313,SolarCity Corporation,57939,Walmart Casa Grande,AZ,Pinal,1,PV,OP,1.1,0.5,0.4,,6,2011,SUN,,,,,,N,N,,S,1.0,N,Commercial Non-CHP,4,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Arizona Public Service Co,441,32.869071999999996,-111.77190300000001
18389,57313,SolarCity Corporation,57939,Walmart Casa Grande,AZ,Pinal,2,PV,OP,0.9,1.0,0.8,,6,2011,SUN,,,,,,N,N,,S,1.0,N,Commercial Non-CHP,4,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Arizona Public Service Co,441,32.869071999999996,-111.77190300000001
18390,57313,SolarCity Corporation,58086,Intel Folsom,CA,Sacramento,1,PV,OP,0.5,0.5,0.5,,7,2010,SUN,,,,,,N,N,,S,1.0,N,Commercial Non-CHP,4,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Sacramento Municipal Util Dist,441,38.644166999999996,-121.16388899999998
18391,57313,SolarCity Corporation,58086,Intel Folsom,CA,Sacramento,2,PV,OP,0.5,0.5,0.5,,7,2010,SUN,,,,,,N,N,,S,1.0,N,Commercial Non-CHP,4,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Sacramento Municipal Util Dist,441,38.644166999999996,-121.16388899999998
18398,57318,Constellation Solar Net Metering LLC,57941,Town of Uxbridge MA at Commerce Dr,MA,Worcester,PV1,PV,OP,1.8,1.8,1.8,,6,2012,SUN,,,,,,N,Y,,S,4.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,National Grid,22,42.043889,-71.6175
18399,57319,Constellation Solar Massachusetts LLC,57942,Town of Norfolk MA at Medway Branch,MA,Norfolk,PV1,PV,OP,1.2,1.2,1.2,,6,2012,SUN,,,,,,N,Y,,S,3.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,NSTAR Electric Company,22,42.127778,-71.340278
18408,57326,NJ Oak Solar LLC,57948,NJ Oak Solar Plant,NJ,Cumberland,OAK,PV,OP,10.0,10.0,10.0,,12,2011,SUN,,,,,,N,Y,,S,10.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Atlantic City Electric Co,22,39.380565000000004,-75.188312
18410,57328,Shore Point Solar LLC,57951,Shore Point Solar,NJ,Monmouth,1,PV,OP,1.0,1.0,1.0,,9,2011,SUN,,,,,,N,Y,,S,1.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jersey Central Power & Lt Co,22,40.245,-74.24333299999999
18429,57345,Butte-Glenn Community College District,57970,Butte College Main Campus Solar,CA,Butte,SOL1,PV,OP,3.5,2.9,2.8,,7,2011,SUN,,,,,,N,Y,,S,114.0,N,Commercial Non-CHP,4,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Pacific Gas & Electric Co,611,39.648056,-121.644167
18433,57354,Gestamp Asetym Solar North America,57982,Meridian Vineyards,CA,San Luis Obispo,PV-1,PV,OP,0.5,0.5,0.5,,12,2010,SUN,,,,,,N,Y,,W,2.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Pacific Gas & Electric Co,22,35.670278,-120.56694399999999
18434,57354,Gestamp Asetym Solar North America,57982,Meridian Vineyards,CA,San Luis Obispo,PV-2,PV,OP,0.6,0.6,0.6,,12,2010,SUN,,,,,,N,Y,,W,3.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Pacific Gas & Electric Co,22,35.670278,-120.56694399999999
18435,57354,Gestamp Asetym Solar North America,58073,SEPV 1,CA,Los Angeles,SEPV,PV,OP,2.0,2.0,2.0,,5,2012,SUN,,,,,,N,N,,W,4.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Southern California Edison Co,22,34.618860999999995,-117.939444
18436,57354,Gestamp Asetym Solar North America,58074,SEPV 2,CA,San Bernardino,SEPV,PV,OP,2.0,2.0,2.0,,6,2012,SUN,,,,,,,N,,W,,N,IPP Non-CHP,2,,,Y,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Southern California Edison Co,22,34.174167,-116.152778
18437,57354,Gestamp Asetym Solar North America,58118,La Joya Del Sol,CA,Fresno,JDS1,PV,OP,1.5,1.5,1.5,,12,2012,SUN,,,,,,N,N,,S,3.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Pacific Gas & Electric Co,22,36.678611,-119.7975
18438,57354,Gestamp Asetym Solar North America,58144,SVEP Solar Project Company,VT,Bennington,SVEP1,PV,OP,2.0,2.0,2.0,,12,2012,SUN,,,,,,N,Y,,S,4.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Green Mountain Power Corp,22,42.753611,-73.226111
18439,57354,Gestamp Asetym Solar North America,58145,Williamstown Solar,VT,Orange,WTS_1,PV,OP,2.0,2.0,2.0,,12,2012,SUN,,,,,,N,Y,,S,4.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Washington Electric Coop - (VT),22,44.113056,-72.60583299999999
18449,57360,SunE EPE1 LLC,57986,SunE EPE1 LLC,NM,Dona Ana,1,PV,OP,11.3,11.3,11.3,,6,2012,SUN,,,,,,N,Y,,S,20.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,El Paso Electric Co,22,32.034383,-106.34098600000002
18450,57361,SunE EPE2 LLC,57985,SunE EPE2 LLC,NM,Dona Ana,1,PV,OP,13.6,13.6,13.6,,5,2012,SUN,,,,,,N,Y,,W,24.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,El Paso Electric Co,22,32.251667,-106.91333300000001
18459,57365,Consolidated Edison Solutions Inc,57992,Boston Scientific Solar,MA,Norfolk,BSMA,PV,OP,1.1,1.1,1.1,,12,2012,SUN,,,,,,N,N,,S,3.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,National Grid,22,42.293333000000004,-71.033889
18460,57365,Consolidated Edison Solutions Inc,58032,Padelford Solar,MA,Bristol,PSMA,PV,OP,2.2,2.2,2.2,,12,2012,SUN,,,,,,N,N,,S,5.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Taunton Municipal Lighting Plant,22,41.853333,-71.065
18468,57383,Wasatch View Solar LLC,58006,Salt Palace Solar Gen Plant,UT,Salt Lake,1,PV,OP,0.8,0.8,0.8,,5,2012,SUN,,,,,,N,Y,,S,2.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Rocky Mountain Power Grid,22,40.767222,-111.895
18469,57383,Wasatch View Solar LLC,58006,Salt Palace Solar Gen Plant,UT,Salt Lake,2,PV,OP,0.5,0.5,0.5,,5,2012,SUN,,,,,,N,Y,,S,1.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,Rocky Mountain Power Grid,22,40.767222,-111.895
18475,57386,SunE CPS3 LLC,58009,SunE CPS3 LLC,TX,Bexar,1,PV,OP,5.6,5.6,5.6,,5,2012,SUN,,,,,,N,Y,,S,17.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,CPS Energy,22,22.225092999999998,-98.672224
18476,57386,SunE CPS3 LLC,58009,SunE CPS3 LLC,TX,Bexar,2,PV,OP,5.0,5.0,5.0,,7,2012,SUN,,,,,,N,Y,,S,15.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,CPS Energy,22,22.225092999999998,-98.672224
18477,57389,IKEA Property Inc,58011,IKEA Savannah 490,GA,Chatham,PV,PV,OP,1.2,1.2,1.2,,9,2012,SUN,,,,,,N,N,,S,3.0,N,Commercial Non-CHP,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Georgia Power Co,53,32.177535,-81.173775
18478,57389,IKEA Property Inc,58012,IKEA Tampa 042,FL,Hillsborough,PV,PV,OP,1.0,1.0,1.0,,8,2012,SUN,,,,,,N,N,,S,2.0,N,Commercial Non-CHP,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tampa Electric Co,53,27.953889,-82.4325
18479,57389,IKEA Property Inc,58013,IKEA Round Rock 027,TX,Williamson,PV,PV,OP,1.4,1.3,1.3,,9,2012,SUN,,,,,,N,N,,S,2.0,N,Commercial Non-CHP,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oncor Electric Delivery Company LLC,53,30.557044,-97.690286
18480,57389,IKEA Property Inc,58015,IKEA College Park 411,MD,Prince George's,PV,PV,OP,1.0,1.0,1.0,,2,2012,SUN,,,,,,N,N,,S,2.0,N,Commercial Non-CHP,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"PEPCO Energy Service, Inc",53,39.021,-76.926
18481,57389,IKEA Property Inc,58028,IKEA Tejon 345,CA,Kern,PV,PV,OP,1.5,1.5,1.5,,4,2011,SUN,,,,,,N,N,,S,3.0,N,Commercial Non-CHP,4,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pacific Gas & Electric Co,53,34.975278,-118.94694399999999
18482,57390,Siemens Government Technologies Inc,58010,WSMR I,NM,Dona Ana,WSMR1,PV,OP,4.2,4.2,4.2,,12,2012,SUN,,,,,,N,N,,S,6.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,White Sands Missile Range,22,32.395833,-106.47721999999999
18483,57390,Siemens Government Technologies Inc,58010,WSMR I,NM,Dona Ana,WSMR2,PV,OP,0.4,0.4,0.4,,12,2012,SUN,,,,,,N,N,,S,1.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,White Sands Missile Range,22,32.395833,-106.47721999999999
18484,57391,"Copper Mountain Solar 2, LLC",58017,Copper Mountain Solar 2,NV,Clark,PV01,PV,OP,30.0,30.0,30.0,,10,2012,SUN,,,,,,N,Y,,S,48.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Diego Gas & Electric Co,22,35.786389,-114.962778
18485,57391,"Copper Mountain Solar 2, LLC",58017,Copper Mountain Solar 2,NV,Clark,PV02,PV,OP,30.0,30.0,30.0,,8,2012,SUN,,,,,,N,Y,,S,48.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Diego Gas & Electric Co,22,35.786389,-114.962778
18486,57391,"Copper Mountain Solar 2, LLC",58017,Copper Mountain Solar 2,NV,Clark,PV03,PV,OP,34.0,34.0,34.0,,7,2012,SUN,,,,,,N,Y,,S,54.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Diego Gas & Electric Co,22,35.786389,-114.962778
18519,57403,SunE CPS2 LLC,58027,SunE CPS2 LLC,TX,Bexar,1,PV,OP,10.0,9.9,9.9,,5,2012,SUN,,,,,,N,Y,,S,30.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,CPS Energy,22,29.245,-98.41833299999999
18520,57405,NLH1 Solar LLC,58034,Nickel 1 Solar Facility,CA,Kern County,1,PV,OP,1.5,1.5,1.5,,11,2012,SUN,,,,,,N,Y,,S,3.0,N,IPP Non-CHP,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pacific Gas & Electric Co,22,35.644721999999994,-119.7225
18521,57407,Riverside Renewable Energy,58036,Riverside Renewable Energy LLC,NJ,Camden,1,PV,OP,7.5,7.5,7.5,,11,2011,SUN,,,,,,N,N,,S,15.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Public Service Elec & Gas Co,22,39.903056,-75.125833
18522,57408,Constellation Solar Arizona LLC,58037,Buckeye Union HS District 201,AZ,Maricopa,PV1,PV,OP,3.3,3.3,3.3,,12,2011,SUN,,,,,,N,Y,,S,17.0,N,IPP Non-CHP,2,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arizona Public Service Co,22,33.419167,-112.57611100000001
